,month_date_yyyymm,median_listing_price,active_listing_count,median_days_on_market,total_listing_count,county_r,state_r,index,zillow_avg_price,date_reformat,total_avg
17029,201905.0,151500.0,969.0,75.0,1262.0,kanawha,WV,17029,102147.0,05/2019,126823.5
29471,201905.0,230050.0,703.0,55.5,883.0,berkeley,WV,29471,189029.0,05/2019,209539.5
31452,201905.0,138050.0,590.0,89.0,772.0,cabell,WV,31452,103376.0,05/2019,120713.0
31563,201905.0,280049.5,463.0,69.0,713.0,monongalia,WV,31563,195748.0,05/2019,237898.75
33984,201905.0,150050.0,209.0,64.5,322.0,wood,WV,33984,108050.0,05/2019,129050.0
36077,201905.0,164500.0,384.0,83.5,448.0,raleigh,WV,36077,87856.0,05/2019,126178.0
40042,201905.0,166500.0,227.0,71.5,303.0,harrison,WV,40042,101632.0,05/2019,134066.0
43675,201905.0,134300.0,266.0,92.5,266.0,mercer,WV,43675,71234.0,05/2019,102767.0
46378,201905.0,152450.0,140.0,89.0,230.0,marion,WV,46378,105545.0,05/2019,128997.5
46929,201905.0,264750.0,266.0,69.5,376.0,putnam,WV,46929,161497.0,05/2019,213123.5
47925,201905.0,305995.0,321.0,45.5,430.0,jefferson,WV,47925,228521.0,05/2019,267258.0
52286,201905.0,159950.0,138.0,56.0,216.0,ohio,WV,52286,104415.0,05/2019,132182.5
17030,201904.0,156471.4286,928.0,81.0,1209.0,kanawha,WV,17030,102542.0,04/2019,129506.7143
29472,201904.0,230045.0,664.0,52.0,808.0,berkeley,WV,29472,188207.0,04/2019,209126.0
31453,201904.0,139950.0,613.0,93.0,770.0,cabell,WV,31453,103146.0,04/2019,121548.0
31564,201904.0,278871.0,426.0,77.0,649.0,monongalia,WV,31564,195117.0,04/2019,236994.0
33985,201904.0,150000.0,210.0,71.5,328.0,wood,WV,33985,107461.0,04/2019,128730.5
36078,201904.0,154800.0,364.0,102.5,416.0,raleigh,WV,36078,87533.0,04/2019,121166.5
40043,201904.0,162742.8571,214.0,83.5,279.0,harrison,WV,40043,101182.0,04/2019,131962.42855
43676,201904.0,133550.0,260.0,95.0,260.0,mercer,WV,43676,70784.0,04/2019,102167.0
46379,201904.0,144950.0,152.0,96.5,233.0,marion,WV,46379,104901.0,04/2019,124925.5
46930,201904.0,255000.0,278.0,65.5,396.0,putnam,WV,46930,160968.0,04/2019,207984.0
47926,201904.0,299150.0,293.0,51.0,387.0,jefferson,WV,47926,227323.0,04/2019,263236.5
52287,201904.0,157935.7143,125.0,77.5,199.0,ohio,WV,52287,103961.0,04/2019,130948.35715
17031,201903.0,153421.4286,943.0,99.0,1182.0,kanawha,WV,17031,103006.0,03/2019,128213.7143
29473,201903.0,229988.5714,618.0,75.0,754.0,berkeley,WV,29473,186857.0,03/2019,208422.7857
31454,201903.0,139950.0,629.0,119.0,756.0,cabell,WV,31454,102956.0,03/2019,121453.0
31565,201903.0,271421.0,421.0,109.0,611.0,monongalia,WV,31565,193862.0,03/2019,232641.5
33986,201903.0,144278.5714,231.0,93.0,329.0,wood,WV,33986,107170.0,03/2019,125724.2857
36079,201903.0,146421.4286,371.0,134.0,418.0,raleigh,WV,36079,87215.0,03/2019,116818.2143
40044,201903.0,182292.8571,204.0,116.0,258.0,harrison,WV,40044,100707.0,03/2019,141499.92855
43677,201903.0,134550.0,241.0,115.0,241.0,mercer,WV,43677,70373.0,03/2019,102461.5
46380,201903.0,139950.0,157.0,114.0,225.0,marion,WV,46380,104269.0,03/2019,122109.5
46931,201903.0,241435.7143,286.0,76.0,393.0,putnam,WV,46931,160378.0,03/2019,200906.85715
47927,201903.0,297150.0,276.0,65.0,341.0,jefferson,WV,47927,226029.0,03/2019,261589.5
52288,201903.0,152435.7143,124.0,109.0,179.0,ohio,WV,52288,103521.0,03/2019,127978.35715
17032,201902.0,149950.0,950.0,106.5,1167.0,kanawha,WV,17032,103135.0,02/2019,126542.5
29474,201902.0,229950.0,598.0,95.0,722.0,berkeley,WV,29474,185422.0,02/2019,207686.0
31455,201902.0,139950.0,621.0,117.0,729.0,cabell,WV,31455,102740.0,02/2019,121345.0
31566,201902.0,260050.0,418.0,115.0,575.0,monongalia,WV,31566,193064.0,02/2019,226557.0
33987,201902.0,142250.0,251.0,96.5,329.0,wood,WV,33987,106763.0,02/2019,124506.5
36080,201902.0,137050.0,376.0,151.5,425.0,raleigh,WV,36080,86936.0,02/2019,111993.0
40045,201902.0,199500.0,200.0,115.0,249.0,harrison,WV,40045,100311.0,02/2019,149905.5
43678,201902.0,136250.0,229.0,140.5,229.0,mercer,WV,43678,70052.0,02/2019,103151.0
46381,201902.0,145450.0,156.0,110.5,214.0,marion,WV,46381,103670.0,02/2019,124560.0
46932,201902.0,240000.0,288.0,90.5,381.0,putnam,WV,46932,159775.0,02/2019,199887.5
47928,201902.0,294540.0,255.0,81.5,301.0,jefferson,WV,47928,224759.0,02/2019,259649.5
52289,201902.0,157800.0,131.0,127.0,176.0,ohio,WV,52289,103055.0,02/2019,130427.5
17033,201901.0,148500.0,952.0,105.0,1167.0,kanawha,WV,17033,102814.0,01/2019,125657.0
29475,201901.0,228000.0,580.0,92.5,678.0,berkeley,WV,29475,184666.0,01/2019,206333.0
31456,201901.0,139950.0,605.0,118.5,715.0,cabell,WV,31456,102519.0,01/2019,121234.5
31567,201901.0,261873.0,418.0,112.0,547.0,monongalia,WV,31567,192266.0,01/2019,227069.5
33988,201901.0,139500.0,256.0,96.5,313.0,wood,WV,33988,106488.0,01/2019,122994.0
36081,201901.0,129050.0,392.0,146.0,442.0,raleigh,WV,36081,86680.0,01/2019,107865.0
40046,201901.0,189500.0,212.0,100.5,255.0,harrison,WV,40046,99891.0,01/2019,144695.5
43679,201901.0,137950.0,245.0,147.5,246.0,mercer,WV,43679,69715.0,01/2019,103832.5
46382,201901.0,138500.0,163.0,109.5,213.0,marion,WV,46382,103289.0,01/2019,120894.5
46933,201901.0,245050.0,295.0,94.0,361.0,putnam,WV,46933,159127.0,01/2019,202088.5
47929,201901.0,292950.0,243.0,86.5,284.0,jefferson,WV,47929,223701.0,01/2019,258325.5
52290,201901.0,152500.0,145.0,126.0,189.0,ohio,WV,52290,102569.0,01/2019,127534.5
2367,202012.0,177000.0,765.0,49.0,1598.0,milwaukee,WI,2367,168017.0,12/2020,172508.5
7318,202012.0,383950.0,546.0,65.0,1269.0,dane,WI,7318,315077.0,12/2020,349513.5
9080,202012.0,439950.0,469.0,64.0,915.0,waukesha,WI,9080,318008.0,12/2020,378979.0
13762,202012.0,292450.0,255.0,67.5,619.0,brown,WI,13762,206198.0,12/2020,249324.0
16790,202012.0,215000.0,305.0,50.5,516.0,racine,WI,16790,177711.0,12/2020,196355.5
18332,202012.0,299500.0,189.0,56.5,466.0,outagamie,WI,18332,211871.0,12/2020,255685.5
19322,202012.0,232250.0,163.0,55.5,402.0,winnebago,WI,19322,169524.0,12/2020,200887.0
19432,202012.0,253750.0,234.0,50.0,441.0,kenosha,WI,19432,213002.0,12/2020,233376.0
20148,202012.0,219500.0,159.0,51.0,450.0,rock,WI,20148,172787.0,12/2020,196143.5
24329,202012.0,189950.0,308.0,65.0,316.0,marathon,WI,24329,182414.0,12/2020,186182.0
24549,202012.0,369950.0,146.0,50.5,305.0,washington,WI,24549,270332.0,12/2020,320141.0
27248,202012.0,225050.0,151.0,58.0,263.0,sheboygan,WI,27248,170081.0,12/2020,197565.5
27413,202012.0,259950.0,120.0,46.0,164.0,la crosse,WI,27413,198213.0,12/2020,229081.5
29782,202012.0,300000.0,300.0,79.0,476.0,walworth,WI,29782,254080.0,12/2020,277040.0
29892,202012.0,159950.0,140.0,56.5,284.0,fond du lac,WI,29892,152049.0,12/2020,155999.5
30992,202012.0,247112.5,273.0,57.0,282.0,eau claire,WI,30992,207490.0,12/2020,227301.25
33580,202012.0,237550.0,85.0,62.5,178.0,dodge,WI,33580,184891.0,12/2020,211220.5
34185,202012.0,510950.0,141.0,76.0,243.0,ozaukee,WI,34185,318441.0,12/2020,414695.5
34571,202012.0,289950.0,119.0,90.5,223.0,jefferson,WI,34571,236624.0,12/2020,263287.0
35398,202012.0,172000.0,65.0,56.5,144.0,manitowoc,WI,35398,134796.0,12/2020,153398.0
38094,202012.0,159950.0,211.0,63.5,239.0,wood,WI,38094,134644.0,12/2020,147297.0
39583,202012.0,211050.0,106.0,60.0,116.0,portage,WI,39583,190175.0,12/2020,200612.5
43601,202012.0,214950.0,157.0,62.5,162.0,chippewa,WI,43601,197056.0,12/2020,206003.0
43766,202012.0,235549.5,124.0,73.5,233.0,sauk,WI,43766,218391.0,12/2020,226970.25
46084,202012.0,264800.0,57.0,58.5,124.0,columbia,WI,46084,228249.0,12/2020,246524.5
49289,202012.0,189950.0,82.0,71.5,120.0,grant,WI,49289,142372.0,12/2020,166161.0
50563,202012.0,264950.0,37.0,50.0,64.0,calumet,WI,50563,157709.0,12/2020,211329.5
52326,202012.0,185050.0,92.0,73.0,145.0,douglas,WI,52326,153372.0,12/2020,169211.0
55972,202012.0,341000.0,260.0,65.0,347.0,st. croix,WI,55972,,12/2020,341000.0
2368,202011.0,189500.0,892.0,41.0,1970.0,milwaukee,WI,2368,165785.0,11/2020,177642.5
7319,202011.0,381450.0,736.0,54.5,1674.0,dane,WI,7319,312898.0,11/2020,347174.0
9081,202011.0,427000.0,558.0,53.5,1157.0,waukesha,WI,9081,313891.0,11/2020,370445.5
13763,202011.0,287450.0,305.0,59.5,768.0,brown,WI,13763,203998.0,11/2020,245724.0
16791,202011.0,227500.0,348.0,41.0,627.0,racine,WI,16791,175596.0,11/2020,201548.0
18333,202011.0,299950.0,201.0,49.5,569.0,outagamie,WI,18333,210238.0,11/2020,255094.0
19323,202011.0,225000.0,189.0,51.5,500.0,winnebago,WI,19323,168347.0,11/2020,196673.5
19433,202011.0,249950.0,264.0,43.5,515.0,kenosha,WI,19433,210034.0,11/2020,229992.0
20149,202011.0,215000.0,203.0,41.5,553.0,rock,WI,20149,170647.0,11/2020,192823.5
24330,202011.0,189950.0,396.0,52.5,402.0,marathon,WI,24330,180722.0,11/2020,185336.0
24550,202011.0,369950.0,161.0,49.0,366.0,washington,WI,24550,264588.0,11/2020,317269.0
27249,202011.0,230000.0,162.0,46.0,307.0,sheboygan,WI,27249,168233.0,11/2020,199116.5
27414,202011.0,265050.0,126.0,43.5,191.0,la crosse,WI,27414,196608.0,11/2020,230829.0
29783,202011.0,305295.0,335.0,66.0,563.0,walworth,WI,29783,249207.0,11/2020,277251.0
29893,202011.0,177450.0,157.0,54.5,328.0,fond du lac,WI,29893,150347.0,11/2020,163898.5
30993,202011.0,247250.0,321.0,52.0,334.0,eau claire,WI,30993,205420.0,11/2020,226335.0
33581,202011.0,249950.0,100.0,51.0,204.0,dodge,WI,33581,182298.0,11/2020,216124.0
34186,202011.0,511800.0,181.0,61.0,311.0,ozaukee,WI,34186,316179.0,11/2020,413989.5
34572,202011.0,302450.0,145.0,77.5,269.0,jefferson,WI,34572,234634.0,11/2020,268542.0
35399,202011.0,171500.0,73.0,49.5,197.0,manitowoc,WI,35399,132753.0,11/2020,152126.5
38095,202011.0,154950.0,249.0,51.5,278.0,wood,WI,38095,133100.0,11/2020,144025.0
39584,202011.0,225500.0,136.0,51.5,146.0,portage,WI,39584,188195.0,11/2020,206847.5
43602,202011.0,222500.0,190.0,49.0,201.0,chippewa,WI,43602,196216.0,11/2020,209358.0
43767,202011.0,249500.0,139.0,69.0,274.0,sauk,WI,43767,216770.0,11/2020,233135.0
46085,202011.0,275000.0,65.0,48.5,157.0,columbia,WI,46085,227016.0,11/2020,251008.0
49290,202011.0,186450.0,81.0,71.5,133.0,grant,WI,49290,141188.0,11/2020,163819.0
50564,202011.0,199500.0,37.0,43.5,70.0,calumet,WI,50564,156367.0,11/2020,177933.5
52327,202011.0,199950.0,100.0,65.5,182.0,douglas,WI,52327,152367.0,11/2020,176158.5
55973,202011.0,349950.0,314.0,55.0,413.0,st. croix,WI,55973,,11/2020,349950.0
2369,202010.0,190050.0,999.0,36.0,2248.0,milwaukee,WI,2369,163422.0,10/2020,176736.0
7320,202010.0,374950.0,895.0,49.0,1986.0,dane,WI,7320,310002.0,10/2020,342476.0
9082,202010.0,429050.0,635.0,48.0,1375.0,waukesha,WI,9082,310195.0,10/2020,369622.5
13764,202010.0,289950.0,321.0,57.0,893.0,brown,WI,13764,201589.0,10/2020,245769.5
16792,202010.0,265050.0,339.0,42.0,710.0,racine,WI,16792,173890.0,10/2020,219470.0
18334,202010.0,299950.0,219.0,45.0,657.0,outagamie,WI,18334,208405.0,10/2020,254177.5
19324,202010.0,239950.0,199.0,53.0,572.0,winnebago,WI,19324,167157.0,10/2020,203553.5
19434,202010.0,270950.0,270.0,38.0,567.0,kenosha,WI,19434,207453.0,10/2020,239201.5
20150,202010.0,225050.0,204.0,40.0,575.0,rock,WI,20150,168806.0,10/2020,196928.0
24331,202010.0,197950.0,449.0,44.0,460.0,marathon,WI,24331,179115.0,10/2020,188532.5
24551,202010.0,377950.0,180.0,44.0,423.0,washington,WI,24551,260101.0,10/2020,319025.5
27250,202010.0,224950.0,172.0,43.0,345.0,sheboygan,WI,27250,166211.0,10/2020,195580.5
27415,202010.0,269950.0,146.0,50.0,220.0,la crosse,WI,27415,195069.0,10/2020,232509.5
29784,202010.0,319050.0,403.0,56.0,661.0,walworth,WI,29784,245700.0,10/2020,282375.0
29894,202010.0,214950.0,157.0,49.0,365.0,fond du lac,WI,29894,148928.0,10/2020,181939.0
30994,202010.0,241775.0,345.0,46.0,357.0,eau claire,WI,30994,203269.0,10/2020,222522.0
33582,202010.0,264950.0,106.0,53.0,225.0,dodge,WI,33582,179692.0,10/2020,222321.0
34187,202010.0,528050.0,205.0,57.0,380.0,ozaukee,WI,34187,313997.0,10/2020,421023.5
34573,202010.0,285050.0,153.0,72.0,304.0,jefferson,WI,34573,232600.0,10/2020,258825.0
35400,202010.0,179950.0,92.0,50.0,237.0,manitowoc,WI,35400,131504.0,10/2020,155727.0
38096,202010.0,159950.0,277.0,47.0,308.0,wood,WI,38096,131574.0,10/2020,145762.0
39585,202010.0,225050.0,152.0,45.0,159.0,portage,WI,39585,186100.0,10/2020,205575.0
43603,202010.0,225050.0,220.0,46.0,230.0,chippewa,WI,43603,195105.0,10/2020,210077.5
43768,202010.0,254950.0,141.0,70.0,299.0,sauk,WI,43768,215065.0,10/2020,235007.5
46086,202010.0,275050.0,70.0,42.0,169.0,columbia,WI,46086,224354.0,10/2020,249702.0
49291,202010.0,169050.0,85.0,64.0,141.0,grant,WI,49291,140142.0,10/2020,154596.0
50565,202010.0,199050.0,28.0,38.0,73.0,calumet,WI,50565,155036.0,10/2020,177043.0
52328,202010.0,193050.0,113.0,65.0,222.0,douglas,WI,52328,151419.0,10/2020,172234.5
55974,202010.0,340050.0,355.0,45.0,459.0,st. croix,WI,55974,,10/2020,340050.0
2370,202009.0,204250.0,910.0,36.0,2324.0,milwaukee,WI,2370,161138.0,09/2020,182694.0
7321,202009.0,374950.0,887.0,47.5,2062.0,dane,WI,7321,307675.0,09/2020,341312.5
9083,202009.0,444500.0,652.0,47.0,1456.0,waukesha,WI,9083,307210.0,09/2020,375855.0
13765,202009.0,285050.0,349.0,50.0,951.0,brown,WI,13765,199253.0,09/2020,242151.5
16793,202009.0,289950.0,333.0,44.5,709.0,racine,WI,16793,172727.0,09/2020,231338.5
18335,202009.0,294950.0,216.0,48.5,684.0,outagamie,WI,18335,206783.0,09/2020,250866.5
19325,202009.0,239950.0,205.0,47.0,613.0,winnebago,WI,19325,165994.0,09/2020,202972.0
19435,202009.0,279950.0,266.0,39.0,560.0,kenosha,WI,19435,205133.0,09/2020,242541.5
20151,202009.0,225050.0,198.0,45.5,574.0,rock,WI,20151,166654.0,09/2020,195852.0
24332,202009.0,202450.0,446.0,43.5,461.0,marathon,WI,24332,177593.0,09/2020,190021.5
24552,202009.0,366250.0,190.0,41.5,450.0,washington,WI,24552,257081.0,09/2020,311665.5
27251,202009.0,239950.0,167.0,43.0,365.0,sheboygan,WI,27251,164716.0,09/2020,202333.0
27416,202009.0,289550.0,158.0,49.0,240.0,la crosse,WI,27416,193196.0,09/2020,241373.0
29785,202009.0,332550.0,405.0,57.0,723.0,walworth,WI,29785,243638.0,09/2020,288094.0
29895,202009.0,212450.0,162.0,49.0,365.0,fond du lac,WI,29895,147978.0,09/2020,180214.0
30995,202009.0,249950.0,410.0,39.5,423.0,eau claire,WI,30995,201415.0,09/2020,225682.5
33583,202009.0,254550.0,102.0,49.5,244.0,dodge,WI,33583,177501.0,09/2020,216025.5
34188,202009.0,534039.5,210.0,52.0,402.0,ozaukee,WI,34188,312302.0,09/2020,423170.75
34574,202009.0,280050.0,168.0,58.0,313.0,jefferson,WI,34574,230729.0,09/2020,255389.5
35401,202009.0,197450.0,100.0,47.0,252.0,manitowoc,WI,35401,130278.0,09/2020,163864.0
38097,202009.0,154050.0,297.0,44.0,330.0,wood,WI,38097,130666.0,09/2020,142358.0
39586,202009.0,243500.0,163.0,38.0,171.0,portage,WI,39586,185002.0,09/2020,214251.0
43604,202009.0,239897.5,243.0,43.5,252.0,chippewa,WI,43604,194129.0,09/2020,217013.25
43769,202009.0,259950.0,181.0,66.5,330.0,sauk,WI,43769,213627.0,09/2020,236788.5
46087,202009.0,284550.0,63.0,44.5,181.0,columbia,WI,46087,223085.0,09/2020,253817.5
49292,202009.0,165750.0,98.0,65.5,169.0,grant,WI,49292,139799.0,09/2020,152774.5
50566,202009.0,169950.0,23.0,26.0,73.0,calumet,WI,50566,154445.0,09/2020,162197.5
52329,202009.0,185000.0,137.0,59.0,247.0,douglas,WI,52329,151010.0,09/2020,168005.0
55975,202009.0,353825.0,387.0,51.5,489.0,st. croix,WI,55975,,09/2020,353825.0
2371,202008.0,205050.0,799.0,38.0,2191.0,milwaukee,WI,2371,158958.0,08/2020,182004.0
7322,202008.0,379950.0,901.0,50.0,2165.0,dane,WI,7322,305065.0,08/2020,342507.5
9084,202008.0,464950.0,641.0,52.0,1466.0,waukesha,WI,9084,304942.0,08/2020,384946.0
13766,202008.0,299950.0,354.0,50.0,956.0,brown,WI,13766,196848.0,08/2020,248399.0
16794,202008.0,284950.0,352.0,44.0,720.0,racine,WI,16794,171638.0,08/2020,228294.0
18336,202008.0,299950.0,220.0,46.0,693.0,outagamie,WI,18336,204761.0,08/2020,252355.5
19326,202008.0,249950.0,214.0,47.0,612.0,winnebago,WI,19326,164485.0,08/2020,207217.5
19436,202008.0,299950.0,244.0,42.0,565.0,kenosha,WI,19436,203327.0,08/2020,251638.5
20152,202008.0,240950.0,216.0,44.0,579.0,rock,WI,20152,164574.0,08/2020,202762.0
24333,202008.0,214950.0,451.0,46.0,467.0,marathon,WI,24333,176305.0,08/2020,195627.5
24553,202008.0,349950.0,186.0,42.0,480.0,washington,WI,24553,254078.0,08/2020,302014.0
27252,202008.0,261950.0,170.0,49.0,358.0,sheboygan,WI,27252,162817.0,08/2020,212383.5
27417,202008.0,285950.0,174.0,37.0,261.0,la crosse,WI,27417,191462.0,08/2020,238706.0
29786,202008.0,330050.0,421.0,60.0,735.0,walworth,WI,29786,243020.0,08/2020,286535.0
29896,202008.0,235550.0,158.0,51.0,378.0,fond du lac,WI,29896,146906.0,08/2020,191228.0
30996,202008.0,259950.0,371.0,44.0,386.0,eau claire,WI,30996,199285.0,08/2020,229617.5
33584,202008.0,265050.0,97.0,57.0,245.0,dodge,WI,33584,175545.0,08/2020,220297.5
34189,202008.0,519950.0,208.0,52.0,416.0,ozaukee,WI,34189,310177.0,08/2020,415063.5
34575,202008.0,304950.0,172.0,63.0,338.0,jefferson,WI,34575,228547.0,08/2020,266748.5
35402,202008.0,199950.0,94.0,53.0,254.0,manitowoc,WI,35402,129103.0,08/2020,164526.5
38098,202008.0,160050.0,283.0,44.0,326.0,wood,WI,38098,130101.0,08/2020,145075.5
39587,202008.0,244950.0,177.0,42.0,187.0,portage,WI,39587,184118.0,08/2020,214534.0
43605,202008.0,239950.0,238.0,48.0,248.0,chippewa,WI,43605,193016.0,08/2020,216483.0
43770,202008.0,259950.0,177.0,66.0,350.0,sauk,WI,43770,212740.0,08/2020,236345.0
46088,202008.0,299050.0,64.0,50.0,198.0,columbia,WI,46088,221990.0,08/2020,260520.0
49293,202008.0,155050.0,108.0,74.0,177.0,grant,WI,49293,139479.0,08/2020,147264.5
50567,202008.0,219550.0,22.0,49.0,74.0,calumet,WI,50567,153977.0,08/2020,186763.5
52330,202008.0,209950.0,134.0,71.0,231.0,douglas,WI,52330,150638.0,08/2020,180294.0
55976,202008.0,378850.0,422.0,55.0,552.0,st. croix,WI,55976,,08/2020,378850.0
2372,202007.0,200000.0,755.0,42.0,2060.0,milwaukee,WI,2372,156957.0,07/2020,178478.5
7323,202007.0,387795.0,927.0,50.0,2181.0,dane,WI,7323,302653.0,07/2020,345224.0
9085,202007.0,472450.0,648.0,50.0,1524.0,waukesha,WI,9085,302756.0,07/2020,387603.0
13767,202007.0,314950.0,362.0,52.5,935.0,brown,WI,13767,194707.0,07/2020,254828.5
16795,202007.0,292500.0,368.0,47.5,731.0,racine,WI,16795,170492.0,07/2020,231496.0
18337,202007.0,317450.0,210.0,52.0,667.0,outagamie,WI,18337,203119.0,07/2020,260284.5
19327,202007.0,261800.0,203.0,51.0,613.0,winnebago,WI,19327,162791.0,07/2020,212295.5
19437,202007.0,319950.0,242.0,43.0,585.0,kenosha,WI,19437,202333.0,07/2020,261141.5
20153,202007.0,235500.0,205.0,45.5,574.0,rock,WI,20153,162841.0,07/2020,199170.5
24334,202007.0,217500.0,455.0,47.0,475.0,marathon,WI,24334,175098.0,07/2020,196299.0
24554,202007.0,364950.0,185.0,48.5,469.0,washington,WI,24554,251500.0,07/2020,308225.0
27253,202007.0,262450.0,163.0,53.0,333.0,sheboygan,WI,27253,161170.0,07/2020,211810.0
27418,202007.0,305000.0,181.0,41.0,262.0,la crosse,WI,27418,189713.0,07/2020,247356.5
29787,202007.0,350450.0,453.0,94.0,762.0,walworth,WI,29787,241810.0,07/2020,296130.0
29897,202007.0,254950.0,149.0,64.5,372.0,fond du lac,WI,29897,145942.0,07/2020,200446.0
30997,202007.0,259950.0,394.0,47.0,419.0,eau claire,WI,30997,197767.0,07/2020,228858.5
33585,202007.0,257500.0,107.0,52.0,274.0,dodge,WI,33585,174203.0,07/2020,215851.5
34190,202007.0,524950.0,215.0,62.5,437.0,ozaukee,WI,34190,307838.0,07/2020,416394.0
34576,202007.0,309863.5,173.0,56.0,337.0,jefferson,WI,34576,226634.0,07/2020,268248.75
35403,202007.0,217000.0,120.0,62.0,277.0,manitowoc,WI,35403,127827.0,07/2020,172413.5
38099,202007.0,169950.0,289.0,44.5,324.0,wood,WI,38099,129656.0,07/2020,149803.0
39588,202007.0,237000.0,183.0,44.5,194.0,portage,WI,39588,183564.0,07/2020,210282.0
43606,202007.0,237950.0,251.0,57.5,264.0,chippewa,WI,43606,191922.0,07/2020,214936.0
43771,202007.0,269950.0,199.0,70.0,395.0,sauk,WI,43771,212612.0,07/2020,241281.0
46089,202007.0,299950.0,76.0,63.0,207.0,columbia,WI,46089,221478.0,07/2020,260714.0
49294,202007.0,159950.0,114.0,67.0,186.0,grant,WI,49294,139191.0,07/2020,149570.5
50568,202007.0,237500.0,33.0,60.5,97.0,calumet,WI,50568,153489.0,07/2020,195494.5
52331,202007.0,209950.0,146.0,73.5,250.0,douglas,WI,52331,150378.0,07/2020,180164.0
55977,202007.0,372450.0,467.0,53.0,587.0,st. croix,WI,55977,,07/2020,372450.0
2373,202006.0,189950.0,784.0,45.0,2056.0,milwaukee,WI,2373,155259.0,06/2020,172604.5
7324,202006.0,399950.0,926.0,56.0,2188.0,dane,WI,7324,300864.0,06/2020,350407.0
9086,202006.0,477450.0,684.0,50.0,1511.0,waukesha,WI,9086,300686.0,06/2020,389068.0
13768,202006.0,312050.0,383.0,61.0,952.0,brown,WI,13768,193232.0,06/2020,252641.0
16796,202006.0,279950.0,363.0,62.0,714.0,racine,WI,16796,169239.0,06/2020,224594.5
18338,202006.0,315000.0,218.0,51.5,715.0,outagamie,WI,18338,201356.0,06/2020,258178.0
19328,202006.0,269950.0,219.0,56.5,622.0,winnebago,WI,19328,161570.0,06/2020,215760.0
19438,202006.0,294950.0,260.0,50.5,553.0,kenosha,WI,19438,201438.0,06/2020,248194.0
20154,202006.0,227050.0,211.0,52.5,592.0,rock,WI,20154,161734.0,06/2020,194392.0
24335,202006.0,218450.0,458.0,48.0,481.0,marathon,WI,24335,174285.0,06/2020,196367.5
24555,202006.0,364450.0,205.0,45.5,439.0,washington,WI,24555,249665.0,06/2020,307057.5
27254,202006.0,277500.0,165.0,63.5,325.0,sheboygan,WI,27254,159865.0,06/2020,218682.5
27419,202006.0,311075.0,169.0,36.5,240.0,la crosse,WI,27419,188486.0,06/2020,249780.5
29788,202006.0,348195.0,479.0,100.0,765.0,walworth,WI,29788,240872.0,06/2020,294533.5
29898,202006.0,247500.0,175.0,89.5,401.0,fond du lac,WI,29898,145166.0,06/2020,196333.0
30998,202006.0,253950.0,417.0,49.5,438.0,eau claire,WI,30998,195758.0,06/2020,224854.0
33586,202006.0,238500.0,109.0,51.0,265.0,dodge,WI,33586,172759.0,06/2020,205629.5
34191,202006.0,499950.0,238.0,70.0,429.0,ozaukee,WI,34191,305761.0,06/2020,402855.5
34577,202006.0,309050.0,168.0,55.0,336.0,jefferson,WI,34577,224962.0,06/2020,267006.0
35404,202006.0,212450.0,118.0,60.0,288.0,manitowoc,WI,35404,126230.0,06/2020,169340.0
38100,202006.0,171400.0,278.0,48.5,309.0,wood,WI,38100,129343.0,06/2020,150371.5
39589,202006.0,239950.0,180.0,40.0,195.0,portage,WI,39589,182988.0,06/2020,211469.0
43607,202006.0,237950.0,287.0,57.5,299.0,chippewa,WI,43607,190698.0,06/2020,214324.0
